# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2023-04-20 02:46:13 EDT       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08168710 Comal Spgs at New Braunfels, TX",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08168710,,,,
#            TS   parameter     statistic     Description,,,,
"#        136450       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,136450_00060_00003,136450_00060_00003_cd
USGS,8168710,4/24/1979,390,A
USGS,8168710,4/25/1979,385,A
USGS,8168710,4/26/1979,385,A
USGS,8168710,4/27/1979,385,A
USGS,8168710,4/28/1979,380,A
USGS,8168710,4/29/1979,408,A
USGS,8168710,4/30/1979,438,A
USGS,8168710,5/1/1979,429,A
USGS,8168710,5/2/1979,420,A
USGS,8168710,5/3/1979,412,A
USGS,8168710,5/4/1979,407,A
USGS,8168710,5/5/1979,402,A
USGS,8168710,5/6/1979,402,A
USGS,8168710,5/7/1979,407,A
USGS,8168710,5/8/1979,412,A
USGS,8168710,5/9/1979,418,A
USGS,8168710,5/10/1979,418,A
USGS,8168710,5/11/1979,410,A
USGS,8168710,5/12/1979,402,A
USGS,8168710,5/13/1979,402,A
USGS,8168710,5/14/1979,396,A
USGS,8168710,5/15/1979,396,A
USGS,8168710,5/16/1979,390,A
USGS,8168710,5/17/1979,390,A
USGS,8168710,5/18/1979,385,A
USGS,8168710,5/19/1979,390,A
USGS,8168710,5/20/1979,390,A
USGS,8168710,5/21/1979,390,A
USGS,8168710,5/22/1979,390,A
USGS,8168710,5/23/1979,390,A
USGS,8168710,5/24/1979,390,A
USGS,8168710,5/25/1979,390,A
USGS,8168710,5/26/1979,385,A
USGS,8168710,5/27/1979,385,A
USGS,8168710,5/28/1979,385,A
USGS,8168710,5/29/1979,380,A
USGS,8168710,5/30/1979,382,A
USGS,8168710,5/31/1979,385,A
USGS,8168710,6/1/1979,390,A
USGS,8168710,6/2/1979,393,A
USGS,8168710,6/3/1979,396,A
USGS,8168710,6/4/1979,396,A
USGS,8168710,6/5/1979,425,A
USGS,8168710,6/6/1979,456,A
USGS,8168710,6/7/1979,451,A
USGS,8168710,6/8/1979,451,A
USGS,8168710,6/9/1979,451,A
USGS,8168710,6/10/1979,451,A
USGS,8168710,6/11/1979,451,A
USGS,8168710,6/12/1979,446,A
USGS,8168710,6/13/1979,440,A
USGS,8168710,6/14/1979,440,A
USGS,8168710,6/15/1979,440,A
USGS,8168710,6/16/1979,440,A
USGS,8168710,6/17/1979,440,A
USGS,8168710,6/18/1979,440,A
USGS,8168710,6/19/1979,440,A
USGS,8168710,6/20/1979,440,A
USGS,8168710,6/21/1979,440,A
USGS,8168710,6/22/1979,434,A
USGS,8168710,6/23/1979,440,A
USGS,8168710,6/24/1979,446,A
USGS,8168710,6/25/1979,437,A
USGS,8168710,6/26/1979,429,A
USGS,8168710,6/27/1979,429,A
USGS,8168710,6/28/1979,423,A
USGS,8168710,6/29/1979,418,A
USGS,8168710,6/30/1979,424,A
USGS,8168710,7/1/1979,429,A
USGS,8168710,7/2/1979,424,A
USGS,8168710,7/3/1979,418,A
USGS,8168710,7/4/1979,418,A
USGS,8168710,7/5/1979,418,A
USGS,8168710,7/6/1979,423,A
USGS,8168710,7/7/1979,429,A
USGS,8168710,7/8/1979,423,A
USGS,8168710,7/9/1979,418,A
USGS,8168710,7/10/1979,418,A
USGS,8168710,7/11/1979,418,A
USGS,8168710,7/12/1979,412,A
USGS,8168710,7/13/1979,407,A
USGS,8168710,7/14/1979,412,A
USGS,8168710,7/15/1979,418,A
USGS,8168710,7/16/1979,413,A
USGS,8168710,7/17/1979,408,A
USGS,8168710,7/18/1979,412,A
USGS,8168710,7/19/1979,407,A
USGS,8168710,7/20/1979,412,A
USGS,8168710,7/21/1979,420,A
USGS,8168710,7/22/1979,429,A
USGS,8168710,7/23/1979,424,A
USGS,8168710,7/24/1979,418,A
USGS,8168710,7/25/1979,418,A
USGS,8168710,7/26/1979,418,A
USGS,8168710,7/27/1979,420,A
USGS,8168710,7/28/1979,422,A
USGS,8168710,7/29/1979,425,A
USGS,8168710,7/30/1979,427,A
USGS,8168710,7/31/1979,429,A
USGS,8168710,8/1/1979,429,A
USGS,8168710,8/2/1979,429,A
USGS,8168710,8/3/1979,429,A
USGS,8168710,8/4/1979,434,A
USGS,8168710,8/5/1979,440,A
USGS,8168710,8/6/1979,432,A
USGS,8168710,8/7/1979,424,A
USGS,8168710,8/8/1979,424,A
USGS,8168710,8/9/1979,429,A
USGS,8168710,8/10/1979,424,A
USGS,8168710,8/11/1979,429,A
USGS,8168710,8/12/1979,429,A
USGS,8168710,8/13/1979,429,A
USGS,8168710,8/14/1979,420,A
USGS,8168710,8/15/1979,412,A
USGS,8168710,8/16/1979,418,A
USGS,8168710,8/17/1979,424,A
USGS,8168710,8/18/1979,424,A
USGS,8168710,8/19/1979,424,A
USGS,8168710,8/20/1979,424,A
USGS,8168710,8/21/1979,418,A
USGS,8168710,8/22/1979,412,A
USGS,8168710,8/23/1979,418,A
USGS,8168710,8/24/1979,424,A
USGS,8168710,8/25/1979,429,A
USGS,8168710,8/26/1979,424,A
USGS,8168710,8/27/1979,418,A
USGS,8168710,8/28/1979,412,A
USGS,8168710,8/29/1979,414,A
USGS,8168710,8/30/1979,413,A
USGS,8168710,8/31/1979,412,A
USGS,8168710,9/1/1979,418,A
USGS,8168710,9/2/1979,424,A
USGS,8168710,9/3/1979,418,A
USGS,8168710,9/4/1979,412,A
USGS,8168710,9/5/1979,407,A
USGS,8168710,9/6/1979,407,A
USGS,8168710,9/7/1979,402,A
USGS,8168710,9/8/1979,407,A
USGS,8168710,9/9/1979,412,A
USGS,8168710,9/10/1979,407,A
USGS,8168710,9/11/1979,402,A
USGS,8168710,9/12/1979,402,A
USGS,8168710,9/13/1979,402,A
USGS,8168710,9/14/1979,402,A
USGS,8168710,9/15/1979,402,A
USGS,8168710,9/16/1979,402,A
USGS,8168710,9/17/1979,396,A
USGS,8168710,9/18/1979,399,A
USGS,8168710,9/19/1979,402,A
USGS,8168710,9/20/1979,402,A
USGS,8168710,9/21/1979,402,A
USGS,8168710,9/22/1979,407,A
USGS,8168710,9/23/1979,402,A
USGS,8168710,9/24/1979,396,A
USGS,8168710,9/25/1979,396,A
USGS,8168710,9/26/1979,396,A
USGS,8168710,9/27/1979,396,A
USGS,8168710,9/28/1979,396,A
USGS,8168710,9/29/1979,396,A
USGS,8168710,9/30/1979,396,A
USGS,8168710,10/1/1979,391,A
USGS,8168710,10/2/1979,386,A
USGS,8168710,10/3/1979,385,A
USGS,8168710,10/4/1979,385,A
USGS,8168710,10/5/1979,380,A
USGS,8168710,10/6/1979,380,A
USGS,8168710,10/7/1979,380,A
USGS,8168710,10/8/1979,380,A
USGS,8168710,10/9/1979,375,A
USGS,8168710,10/10/1979,372,A
USGS,8168710,10/11/1979,370,A
USGS,8168710,10/12/1979,370,A
USGS,8168710,10/13/1979,375,A
USGS,8168710,10/14/1979,375,A
USGS,8168710,10/15/1979,370,A
USGS,8168710,10/16/1979,370,A
USGS,8168710,10/17/1979,370,A
USGS,8168710,10/18/1979,365,A
USGS,8168710,10/19/1979,360,A
USGS,8168710,10/20/1979,360,A
USGS,8168710,10/21/1979,360,A
USGS,8168710,10/22/1979,365,A
USGS,8168710,10/23/1979,360,A
USGS,8168710,10/24/1979,355,A
USGS,8168710,10/25/1979,355,A
USGS,8168710,10/26/1979,360,A
USGS,8168710,10/27/1979,355,A
USGS,8168710,10/28/1979,352,A
USGS,8168710,10/29/1979,350,A
USGS,8168710,10/30/1979,355,A
USGS,8168710,10/31/1979,355,A
USGS,8168710,11/1/1979,350,A
USGS,8168710,11/2/1979,350,A
USGS,8168710,11/3/1979,350,A
USGS,8168710,11/4/1979,350,A
USGS,8168710,11/5/1979,350,A
USGS,8168710,11/6/1979,350,A
USGS,8168710,11/7/1979,345,A
USGS,8168710,11/8/1979,340,A
USGS,8168710,11/9/1979,345,A
USGS,8168710,11/10/1979,345,A
USGS,8168710,11/11/1979,340,A
USGS,8168710,11/12/1979,345,A
USGS,8168710,11/13/1979,341,A
USGS,8168710,11/14/1979,338,A
USGS,8168710,11/15/1979,341,A
USGS,8168710,11/16/1979,345,A
USGS,8168710,11/17/1979,345,A
USGS,8168710,11/18/1979,345,A
USGS,8168710,11/19/1979,345,A
USGS,8168710,11/20/1979,345,A
USGS,8168710,11/21/1979,345,A
USGS,8168710,11/22/1979,345,A
USGS,8168710,11/23/1979,345,A
USGS,8168710,11/24/1979,350,A
USGS,8168710,11/25/1979,350,A
USGS,8168710,11/26/1979,345,A
USGS,8168710,11/27/1979,345,A
USGS,8168710,11/28/1979,345,A
USGS,8168710,11/29/1979,345,A
USGS,8168710,11/30/1979,345,A
USGS,8168710,12/1/1979,345,A
USGS,8168710,12/2/1979,345,A
USGS,8168710,12/3/1979,345,A
USGS,8168710,12/4/1979,345,A
USGS,8168710,12/5/1979,345,A
USGS,8168710,12/6/1979,345,A
USGS,8168710,12/7/1979,345,A
USGS,8168710,12/8/1979,345,A
USGS,8168710,12/9/1979,345,A
USGS,8168710,12/10/1979,350,A
USGS,8168710,12/11/1979,345,A
USGS,8168710,12/12/1979,350,A
USGS,8168710,12/13/1979,355,A
USGS,8168710,12/14/1979,350,A
USGS,8168710,12/15/1979,350,A
USGS,8168710,12/16/1979,350,A
USGS,8168710,12/17/1979,350,A
USGS,8168710,12/18/1979,350,A
USGS,8168710,12/19/1979,345,A
USGS,8168710,12/20/1979,350,A
USGS,8168710,12/21/1979,355,A
USGS,8168710,12/22/1979,355,A
USGS,8168710,12/23/1979,357,A
USGS,8168710,12/24/1979,360,A
USGS,8168710,12/25/1979,360,A
USGS,8168710,12/26/1979,360,A
USGS,8168710,12/27/1979,360,A
USGS,8168710,12/28/1979,363,A
USGS,8168710,12/29/1979,367,A
USGS,8168710,12/30/1979,370,A
USGS,8168710,12/31/1979,365,A
USGS,8168710,1/1/1980,365,A
USGS,8168710,1/2/1980,365,A
USGS,8168710,1/3/1980,365,A
USGS,8168710,1/4/1980,365,A
USGS,8168710,1/5/1980,365,A
USGS,8168710,1/6/1980,365,A
USGS,8168710,1/7/1980,365,A
USGS,8168710,1/8/1980,365,A
USGS,8168710,1/9/1980,365,A
USGS,8168710,1/10/1980,365,A
USGS,8168710,1/11/1980,365,A
USGS,8168710,1/12/1980,360,A
USGS,8168710,1/13/1980,360,A
USGS,8168710,1/14/1980,360,A
USGS,8168710,1/15/1980,360,A
USGS,8168710,1/16/1980,365,A
USGS,8168710,1/17/1980,360,A
USGS,8168710,1/18/1980,360,A
USGS,8168710,1/19/1980,360,A
USGS,8168710,1/20/1980,360,A
USGS,8168710,1/21/1980,360,A
USGS,8168710,1/22/1980,365,A
USGS,8168710,1/23/1980,370,A
USGS,8168710,1/24/1980,365,A
USGS,8168710,1/25/1980,365,A
USGS,8168710,1/26/1980,365,A
USGS,8168710,1/27/1980,365,A
USGS,8168710,1/28/1980,365,A
USGS,8168710,1/29/1980,360,A
USGS,8168710,1/30/1980,360,A
USGS,8168710,1/31/1980,355,A
USGS,8168710,2/1/1980,355,A
USGS,8168710,2/2/1980,355,A
USGS,8168710,2/3/1980,355,A
USGS,8168710,2/4/1980,355,A
USGS,8168710,2/5/1980,355,A
USGS,8168710,2/6/1980,355,A
USGS,8168710,2/7/1980,350,A
USGS,8168710,2/8/1980,355,A
USGS,8168710,2/9/1980,355,A
USGS,8168710,2/10/1980,350,A
USGS,8168710,2/11/1980,350,A
USGS,8168710,2/12/1980,350,A
USGS,8168710,2/13/1980,350,A
USGS,8168710,2/14/1980,350,A
USGS,8168710,2/15/1980,355,A
USGS,8168710,2/16/1980,355,A
USGS,8168710,2/17/1980,355,A
USGS,8168710,2/18/1980,355,A
USGS,8168710,2/19/1980,350,A
USGS,8168710,2/20/1980,350,A
USGS,8168710,2/21/1980,345,A
USGS,8168710,2/22/1980,345,A
USGS,8168710,2/23/1980,345,A
USGS,8168710,2/24/1980,340,A
USGS,8168710,2/25/1980,335,A
USGS,8168710,2/26/1980,330,A
USGS,8168710,2/27/1980,335,A
USGS,8168710,2/28/1980,340,A
USGS,8168710,2/29/1980,340,A
USGS,8168710,3/1/1980,335,A
USGS,8168710,3/2/1980,330,A
USGS,8168710,3/3/1980,330,A
USGS,8168710,3/4/1980,330,A
USGS,8168710,3/5/1980,330,A
USGS,8168710,3/6/1980,330,A
USGS,8168710,3/7/1980,330,A
USGS,8168710,3/8/1980,330,A
USGS,8168710,3/9/1980,330,A
USGS,8168710,3/10/1980,330,A
USGS,8168710,3/11/1980,330,A
USGS,8168710,3/12/1980,326,A
USGS,8168710,3/13/1980,322,A
USGS,8168710,3/14/1980,322,A
USGS,8168710,3/15/1980,322,A
USGS,8168710,3/16/1980,322,A
USGS,8168710,3/17/1980,322,A
USGS,8168710,3/18/1980,322,A
USGS,8168710,3/19/1980,322,A
USGS,8168710,3/20/1980,317,A
USGS,8168710,3/21/1980,322,A
USGS,8168710,3/22/1980,317,A
USGS,8168710,3/23/1980,317,A
USGS,8168710,3/24/1980,321,A
USGS,8168710,3/25/1980,317,A
USGS,8168710,3/26/1980,322,A
USGS,8168710,3/27/1980,322,A
USGS,8168710,3/28/1980,322,A
USGS,8168710,3/29/1980,317,A
USGS,8168710,3/30/1980,322,A
USGS,8168710,3/31/1980,317,A
USGS,8168710,4/1/1980,322,A
USGS,8168710,4/2/1980,317,A
USGS,8168710,4/3/1980,317,A
USGS,8168710,4/4/1980,314,A
USGS,8168710,4/5/1980,312,A
USGS,8168710,4/6/1980,317,A
USGS,8168710,4/7/1980,314,A
USGS,8168710,4/8/1980,312,A
USGS,8168710,4/9/1980,308,A
USGS,8168710,4/10/1980,308,A
USGS,8168710,4/11/1980,303,A
USGS,8168710,4/12/1980,299,A
USGS,8168710,4/13/1980,305,A
USGS,8168710,4/14/1980,312,A
USGS,8168710,4/15/1980,305,A
USGS,8168710,4/16/1980,299,A
USGS,8168710,4/17/1980,299,A
USGS,8168710,4/18/1980,299,A
USGS,8168710,4/19/1980,299,A
USGS,8168710,4/20/1980,299,A
USGS,8168710,4/21/1980,294,A
USGS,8168710,4/22/1980,294,A
USGS,8168710,4/23/1980,294,A
USGS,8168710,4/24/1980,290,A
USGS,8168710,4/25/1980,288,A
USGS,8168710,4/26/1980,286,A
USGS,8168710,4/27/1980,290,A
USGS,8168710,4/28/1980,288,A
USGS,8168710,4/29/1980,286,A
USGS,8168710,4/30/1980,286,A
USGS,8168710,5/1/1980,290,A
USGS,8168710,5/2/1980,286,A
USGS,8168710,5/3/1980,282,A
USGS,8168710,5/4/1980,286,A
USGS,8168710,5/5/1980,290,A
USGS,8168710,5/6/1980,286,A
USGS,8168710,5/7/1980,290,A
USGS,8168710,5/8/1980,290,A
USGS,8168710,5/9/1980,286,A
USGS,8168710,5/10/1980,290,A
USGS,8168710,5/11/1980,294,A
USGS,8168710,5/12/1980,299,A
USGS,8168710,5/13/1980,303,A
USGS,8168710,5/14/1980,308,A
USGS,8168710,5/15/1980,313,A
USGS,8168710,5/16/1980,317,A
USGS,8168710,5/17/1980,322,A
USGS,8168710,5/18/1980,322,A
USGS,8168710,5/19/1980,319,A
USGS,8168710,5/20/1980,317,A
USGS,8168710,5/21/1980,322,A
USGS,8168710,5/22/1980,317,A
USGS,8168710,5/23/1980,312,A
USGS,8168710,5/24/1980,317,A
USGS,8168710,5/25/1980,322,A
USGS,8168710,5/26/1980,317,A
USGS,8168710,5/27/1980,322,A
USGS,8168710,5/28/1980,317,A
USGS,8168710,5/29/1980,317,A
USGS,8168710,5/30/1980,312,A
USGS,8168710,5/31/1980,317,A
USGS,8168710,6/1/1980,322,A
USGS,8168710,6/2/1980,314,A
USGS,8168710,6/3/1980,306,A
USGS,8168710,6/4/1980,299,A
USGS,8168710,6/5/1980,296,A
USGS,8168710,6/6/1980,294,A
USGS,8168710,6/7/1980,296,A
USGS,8168710,6/8/1980,299,A
USGS,8168710,6/9/1980,299,A
USGS,8168710,6/10/1980,299,A
USGS,8168710,6/11/1980,299,A
USGS,8168710,6/12/1980,292,A
USGS,8168710,6/13/1980,286,A
USGS,8168710,6/14/1980,290,A
USGS,8168710,6/15/1980,284,A
USGS,8168710,6/16/1980,278,A
USGS,8168710,6/17/1980,272,A
USGS,8168710,6/18/1980,266,A
USGS,8168710,6/19/1980,266,A
USGS,8168710,6/20/1980,262,A
USGS,8168710,6/21/1980,261,A
USGS,8168710,6/22/1980,260,A
USGS,8168710,6/23/1980,259,A
USGS,8168710,6/24/1980,258,A
USGS,8168710,6/25/1980,254,A
USGS,8168710,6/26/1980,248,A
USGS,8168710,6/27/1980,242,A
USGS,8168710,6/28/1980,246,A
USGS,8168710,6/29/1980,238,A
USGS,8168710,6/30/1980,230,A
USGS,8168710,7/1/1980,222,A
USGS,8168710,7/2/1980,222,A
USGS,8168710,7/3/1980,222,A
USGS,8168710,7/4/1980,219,A
USGS,8168710,7/5/1980,222,A
USGS,8168710,7/6/1980,219,A
USGS,8168710,7/7/1980,211,A
USGS,8168710,7/8/1980,204,A
USGS,8168710,7/9/1980,201,A
USGS,8168710,7/10/1980,202,A
USGS,8168710,7/11/1980,204,A
USGS,8168710,7/12/1980,204,A
USGS,8168710,7/13/1980,200,A
USGS,8168710,7/14/1980,195,A
USGS,8168710,7/15/1980,191,A
USGS,8168710,7/16/1980,190,A
USGS,8168710,7/17/1980,190,A
USGS,8168710,7/18/1980,187,A
USGS,8168710,7/19/1980,189,A
USGS,8168710,7/20/1980,191,A
USGS,8168710,7/21/1980,189,A
USGS,8168710,7/22/1980,187,A
USGS,8168710,7/23/1980,190,A
USGS,8168710,7/24/1980,194,A
USGS,8168710,7/25/1980,194,A
USGS,8168710,7/26/1980,197,A
USGS,8168710,7/27/1980,194,A
USGS,8168710,7/28/1980,191,A
USGS,8168710,7/29/1980,189,A
USGS,8168710,7/30/1980,187,A
USGS,8168710,7/31/1980,187,A
USGS,8168710,8/1/1980,184,A
USGS,8168710,8/2/1980,185,A
USGS,8168710,8/3/1980,187,A
USGS,8168710,8/4/1980,184,A
USGS,8168710,8/5/1980,184,A
USGS,8168710,8/6/1980,184,A
USGS,8168710,8/7/1980,184,A
USGS,8168710,8/8/1980,187,A
USGS,8168710,8/9/1980,194,A
USGS,8168710,8/10/1980,201,A
USGS,8168710,8/11/1980,208,A
USGS,8168710,8/12/1980,204,A
USGS,8168710,8/13/1980,211,A
USGS,8168710,8/14/1980,219,A
USGS,8168710,8/15/1980,215,A
USGS,8168710,8/16/1980,220,A
USGS,8168710,8/17/1980,226,A
USGS,8168710,8/18/1980,226,A
USGS,8168710,8/19/1980,222,A
USGS,8168710,8/20/1980,222,A
USGS,8168710,8/21/1980,218,A
USGS,8168710,8/22/1980,215,A
USGS,8168710,8/23/1980,219,A
USGS,8168710,8/24/1980,219,A
USGS,8168710,8/25/1980,213,A
USGS,8168710,8/26/1980,208,A
USGS,8168710,8/27/1980,211,A
USGS,8168710,8/28/1980,211,A
USGS,8168710,8/29/1980,211,A
USGS,8168710,8/30/1980,212,A
USGS,8168710,8/31/1980,214,A
USGS,8168710,9/1/1980,215,A
USGS,8168710,9/2/1980,217,A
USGS,8168710,9/3/1980,219,A
USGS,8168710,9/4/1980,211,A
USGS,8168710,9/5/1980,204,A
USGS,8168710,9/6/1980,211,A
USGS,8168710,9/7/1980,218,A
USGS,8168710,9/8/1980,226,A
USGS,8168710,9/9/1980,234,A
USGS,8168710,9/10/1980,242,A
USGS,8168710,9/11/1980,238,A
USGS,8168710,9/12/1980,234,A
USGS,8168710,9/13/1980,240,A
USGS,8168710,9/14/1980,246,A
USGS,8168710,9/15/1980,246,A
USGS,8168710,9/16/1980,242,A
USGS,8168710,9/17/1980,246,A
USGS,8168710,9/18/1980,242,A
USGS,8168710,9/19/1980,238,A
USGS,8168710,9/20/1980,242,A
USGS,8168710,9/21/1980,246,A
USGS,8168710,9/22/1980,242,A
USGS,8168710,9/23/1980,242,A
USGS,8168710,9/24/1980,238,A
USGS,8168710,9/25/1980,242,A
USGS,8168710,9/26/1980,242,A
USGS,8168710,9/27/1980,246,A
USGS,8168710,9/28/1980,250,A
USGS,8168710,9/29/1980,250,A
USGS,8168710,9/30/1980,253,A
USGS,8168710,10/1/1980,255,A
USGS,8168710,10/2/1980,258,A
USGS,8168710,10/3/1980,254,A
USGS,8168710,10/4/1980,258,A
USGS,8168710,10/5/1980,258,A
USGS,8168710,10/6/1980,254,A
USGS,8168710,10/7/1980,254,A
USGS,8168710,10/8/1980,254,A
USGS,8168710,10/9/1980,254,A
USGS,8168710,10/10/1980,250,A
USGS,8168710,10/11/1980,254,A
USGS,8168710,10/12/1980,254,A
USGS,8168710,10/13/1980,254,A
USGS,8168710,10/14/1980,250,A
USGS,8168710,10/15/1980,250,A
USGS,8168710,10/16/1980,250,A
USGS,8168710,10/17/1980,254,A
USGS,8168710,10/18/1980,259,A
USGS,8168710,10/19/1980,265,A
USGS,8168710,10/20/1980,270,A
USGS,8168710,10/21/1980,270,A
USGS,8168710,10/22/1980,266,A
USGS,8168710,10/23/1980,262,A
USGS,8168710,10/24/1980,266,A
USGS,8168710,10/25/1980,266,A
USGS,8168710,10/26/1980,270,A
USGS,8168710,10/27/1980,270,A
USGS,8168710,10/28/1980,270,A
USGS,8168710,10/29/1980,266,A
USGS,8168710,10/30/1980,270,A
USGS,8168710,10/31/1980,270,A
USGS,8168710,11/1/1980,270,A
USGS,8168710,11/2/1980,266,A
USGS,8168710,11/3/1980,266,A
USGS,8168710,11/4/1980,270,A
USGS,8168710,11/5/1980,266,A
USGS,8168710,11/6/1980,270,A
USGS,8168710,11/7/1980,270,A
USGS,8168710,11/8/1980,270,A
USGS,8168710,11/9/1980,266,A
USGS,8168710,11/10/1980,270,A
USGS,8168710,11/11/1980,266,A
USGS,8168710,11/12/1980,266,A
USGS,8168710,11/13/1980,266,A
USGS,8168710,11/14/1980,266,A
USGS,8168710,11/15/1980,270,A
USGS,8168710,11/16/1980,284,A
USGS,8168710,11/17/1980,299,A
USGS,8168710,11/18/1980,286,A
USGS,8168710,11/19/1980,274,A
USGS,8168710,11/20/1980,274,A
USGS,8168710,11/21/1980,274,A
USGS,8168710,11/22/1980,274,A
USGS,8168710,11/23/1980,274,A
USGS,8168710,11/24/1980,274,A
USGS,8168710,11/25/1980,279,A
USGS,8168710,11/26/1980,285,A
USGS,8168710,11/27/1980,290,A
USGS,8168710,11/28/1980,286,A
USGS,8168710,11/29/1980,286,A
USGS,8168710,11/30/1980,286,A
USGS,8168710,12/1/1980,286,A
USGS,8168710,12/2/1980,286,A
USGS,8168710,12/3/1980,282,A
USGS,8168710,12/4/1980,282,A
USGS,8168710,12/5/1980,286,A
USGS,8168710,12/6/1980,286,A
USGS,8168710,12/7/1980,286,A
USGS,8168710,12/8/1980,290,A
USGS,8168710,12/9/1980,294,A
USGS,8168710,12/10/1980,290,A
USGS,8168710,12/11/1980,290,A
USGS,8168710,12/12/1980,290,A
USGS,8168710,12/13/1980,290,A
USGS,8168710,12/14/1980,290,A
USGS,8168710,12/15/1980,294,A
USGS,8168710,12/16/1980,290,A
USGS,8168710,12/17/1980,294,A
USGS,8168710,12/18/1980,294,A
USGS,8168710,12/19/1980,294,A
USGS,8168710,12/20/1980,294,A
USGS,8168710,12/21/1980,294,A
USGS,8168710,12/22/1980,296,A
USGS,8168710,12/23/1980,299,A
USGS,8168710,12/24/1980,304,A
USGS,8168710,12/25/1980,299,A
USGS,8168710,12/26/1980,299,A
USGS,8168710,12/27/1980,304,A
USGS,8168710,12/28/1980,304,A
USGS,8168710,12/29/1980,304,A
USGS,8168710,12/30/1980,304,A
USGS,8168710,12/31/1980,304,A
USGS,8168710,1/1/1981,304,A
USGS,8168710,1/2/1981,299,A
USGS,8168710,1/3/1981,299,A
USGS,8168710,1/4/1981,299,A
USGS,8168710,1/5/1981,299,A
USGS,8168710,1/6/1981,299,A
USGS,8168710,1/7/1981,299,A
USGS,8168710,1/8/1981,299,A
USGS,8168710,1/9/1981,299,A
USGS,8168710,1/10/1981,294,A
USGS,8168710,1/11/1981,294,A
USGS,8168710,1/12/1981,294,A
USGS,8168710,1/13/1981,299,A
USGS,8168710,1/14/1981,299,A
USGS,8168710,1/15/1981,299,A
USGS,8168710,1/16/1981,294,A
USGS,8168710,1/17/1981,299,A
USGS,8168710,1/18/1981,299,A
USGS,8168710,1/19/1981,300,A
USGS,8168710,1/20/1981,301,A
USGS,8168710,1/21/1981,303,A
USGS,8168710,1/22/1981,304,A
USGS,8168710,1/23/1981,299,A
USGS,8168710,1/24/1981,299,A
USGS,8168710,1/25/1981,294,A
USGS,8168710,1/26/1981,294,A
USGS,8168710,1/27/1981,299,A
USGS,8168710,1/28/1981,294,A
USGS,8168710,1/29/1981,299,A
USGS,8168710,1/30/1981,294,A
USGS,8168710,1/31/1981,299,A
USGS,8168710,2/1/1981,295,A
USGS,8168710,2/2/1981,292,A
USGS,8168710,2/3/1981,294,A
USGS,8168710,2/4/1981,299,A
USGS,8168710,2/5/1981,304,A
USGS,8168710,2/6/1981,299,A
USGS,8168710,2/7/1981,299,A
USGS,8168710,2/8/1981,299,A
USGS,8168710,2/9/1981,299,A
USGS,8168710,2/10/1981,304,A
USGS,8168710,2/11/1981,299,A
USGS,8168710,2/12/1981,299,A
USGS,8168710,2/13/1981,299,A
USGS,8168710,2/14/1981,299,A
USGS,8168710,2/15/1981,299,A
USGS,8168710,2/16/1981,299,A
USGS,8168710,2/17/1981,299,A
USGS,8168710,2/18/1981,299,A
USGS,8168710,2/19/1981,299,A
USGS,8168710,2/20/1981,299,A
USGS,8168710,2/21/1981,294,A
USGS,8168710,2/22/1981,294,A
USGS,8168710,2/23/1981,290,A
USGS,8168710,2/24/1981,290,A
USGS,8168710,2/25/1981,290,A
USGS,8168710,2/26/1981,290,A
USGS,8168710,2/27/1981,290,A
USGS,8168710,2/28/1981,294,A
USGS,8168710,3/1/1981,299,A
USGS,8168710,3/2/1981,294,A
USGS,8168710,3/3/1981,294,A
USGS,8168710,3/4/1981,294,A
USGS,8168710,3/5/1981,290,A
USGS,8168710,3/6/1981,290,A
USGS,8168710,3/7/1981,294,A
USGS,8168710,3/8/1981,294,A
USGS,8168710,3/9/1981,294,A
USGS,8168710,3/10/1981,290,A
USGS,8168710,3/11/1981,294,A
USGS,8168710,3/12/1981,297,A
USGS,8168710,3/13/1981,301,A
USGS,8168710,3/14/1981,304,A
USGS,8168710,3/15/1981,299,A
USGS,8168710,3/16/1981,294,A
USGS,8168710,3/17/1981,294,A
USGS,8168710,3/18/1981,294,A
USGS,8168710,3/19/1981,290,A
USGS,8168710,3/20/1981,294,A
USGS,8168710,3/21/1981,294,A
USGS,8168710,3/22/1981,290,A
USGS,8168710,3/23/1981,294,A
USGS,8168710,3/24/1981,290,A
USGS,8168710,3/25/1981,290,A
